X,Y,OBJECTID,INCIDENT_NUMBER,INCIDENT_TYPE,INCIDENT_DATE,INCIDENT_YEAR,REPORTING_DISTRICT,INCIDENT_LOCATION,CITY,STATE,ZIP,HANDLING_UNIT_ID,HANDLING_UNIT_NAME,HIT_SHOOTING,NON_HIT_SHOOTING,ANIMAL_SHOOTING,OTHER_SHOOTING,UNINTENTIONAL_DISCHARGE,WARNING_SHOT,APPROX_LATITUDE,APPROX_LONGITUDE
-118.168045639,34.032999929,540,1002308,HIT SHOOTING INCIDENT,2022/05/24 09:01:59+00,2022,6837,"Ford Boulevard and Third Street, Los Angeles",LOS ANGELES,CA,90022,TSB,TRANSIT SERVICES BUREAU,1,,,,,,34.0329999291,-118.1680456392
-118.162993064,34.689471607,541,1002290,HIT SHOOTING INCIDENT,2022/06/05 13:30:00+00,2022,1125,1800 WEST AVENUE J,LANCASTER,CA,93534,LCS,LANCASTER STN,1,,,,,,34.689471607,-118.1629930637
-118.157002284,34.033833794,542,1002329,HIT SHOOTING INCIDENT,2022/08/06 07:46:00+00,2022,0282,5000 E. 3RD STREET,EAST LOS ANGELES,CA,90022,ELA,EAST LA STN,1,,,,,,34.0338337936,-118.157002284
-118.284527546,33.892150541,543,1002330,HIT SHOOTING INCIDENT,2022/08/16 00:35:00+00,2022,2871,"300 WEST REDONDO BEACH BLVD, SPACE #18, EAST GARDENA, 90248",GARDENA,CA,90248,COM,COMPTON STN,1,,,,,,33.8921505411,-118.2845275455
-118.24191302,33.9530002490001,544,1002333,HIT SHOOTING INCIDENT,2022/08/31 06:56:00+00,2022,2177,9200 GRAHAM AVENUE,LOS ANGELES,CA,90001,CEN,CENTURY STN,1,,,,,,33.9530002489,-118.2419130201
-118.310176325,33.9379956660001,545,1002332,HIT SHOOTING INCIDENT,2022/09/02 23:39:00+00,2022,0373,1800 WEST 108TH STREET,LOS ANGELES,CA,90047,SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.9379956657,-118.3101763252
-118.13502054,34.692225373,546,1002331,HIT SHOOTING INCIDENT,2022/09/05 08:58:00+00,2022,1122,44500 SIERRA HIGHWAY,LANCASTER,CA,93534,LCS,LANCASTER STN,1,,,,,,34.6922253728,-118.1350205399
-118.246005949,33.9289168920001,547,1002334,HIT SHOOTING INCIDENT,2022/09/21 23:32:59+00,2022,2131,S/E CORNER OF IMPERIAL HWY / COMPTON AVE,LOS ANGELES,CA,90059,CEN,CENTURY STN,1,,,,,,33.9289168918,-118.2460059486
-118.559176308,34.4265597990001,548,1002352,HIT SHOOTING INCIDENT,2022/11/16 22:34:59+00,2022,0644,24000 BRIDGEPORT LANE,SANTA CLARITA,CA,91355,SCV,SANTA CLARITA VALLEY STN,1,,,,,,34.426559799,-118.5591763082
-117.925212239,34.0950022390001,549,1002354,HIT SHOOTING INCIDENT,2022/11/26 10:02:59+00,2022,0865,NORTH VINCENT AVENUE AND CYPRESS STREET,COVINA,CA,91722,SDM,SAN DIMAS STN,1,,,,,,34.0950022391,-117.9252122391
-118.08485605,34.706000068,550,1002357,HIT SHOOTING INCIDENT,2022/12/21 21:04:59+00,2022,1135,"2500 EAST AVENUE I, SPACE 111",LANCASTER,CA,93535,LCS,LANCASTER STN,1,,,,,,34.7060000683,-118.0848560497
-118.308999988,33.900107018,551,1002358,HIT SHOOTING INCIDENT,2022/12/22 17:48:59+00,2022,3199,"1800 WEST 145TH STREET, SPACE J",GARDENA,CA,90249,SEB,SPECIAL ENFORCEMENT BUR,1,,,,,,33.9001070185,-118.3089999885
-117.731729098,34.020593881,552,1002373,HIT SHOOTING INCIDENT,2022/12/30 10:59:00+00,2022,,24300 RESERVE COURT,MENIFEE,CA,92587,OTH,OTHER,1,,,,,,34.0205938812,-117.7317290983
-118.36092317,34.5853953220001,553,1002371,HIT SHOOTING INCIDENT,2023/01/08 07:44:59+00,2023,2679,"SPUNKY CANYON ROAD, AT SOUTHERN CALIFORNIA EDISON (SCE) #898688E",SANTA CLARITA,CA,91390,PLM,PALMDALE STN,1,,,,,,34.585395322,-118.3609231695
-118.561161112,34.4180472830001,554,1002372,HIT SHOOTING INCIDENT,2023/01/11 22:57:59+00,2023,0608,"24200 VALENCIA BL,",VALENCIA,CA,91355,SCV,SANTA CLARITA VALLEY STN,1,,,,,,34.418047283,-118.5611611124
-118.152003322,34.183107577,555,1002375,HIT SHOOTING INCIDENT,2023/01/22 17:13:59+00,2023,0772,"2100 EL SERENO AVE,",ALTADENA,CA,91001,ALD,ALTADENA STN,1,,,,,,34.183107577,-118.152003322
-118.187040025,33.9817465780001,556,1002376,HIT SHOOTING INCIDENT,2023/01/26 05:38:00+00,2023,0150,6100 CLARKSON AVE,MAYWOOD,CA,90270,OSS,OPERATION SAFE STREETS BUREAU,1,,,,,,33.9817465776,-118.1870400249
-118.259018509,33.895289335,557,1002377,HIT SHOOTING INCIDENT,2023/01/31 10:30:00+00,2023,2873,REDONDO BEACH / COMPTON BOULEVARD,COMPTON,CA,90220,OSS,OPERATION SAFE STREETS BUREAU,1,,,,,,33.8952893354,-118.2590185089
-118.088002091,34.5652179310001,558,1002378,HIT SHOOTING INCIDENT,2023/02/10 21:59:59+00,2023,2608,37500 OXFORD DRIVE,PALMDALE,CA,93550,PLM,PALMDALE STN,1,,,,,,34.5652179308,-118.0880020906
-118.251082876,33.9050008940001,559,1000290,NON-HIT SHOOTING INCIDENT,2010/02/10 21:45:00+00,2010,2812,1300 WEST 139TH STREET,COMPTON,CA,90222,COM,COMPTON STN,,1,,,,,33.9050008939,-118.2510828755
-118.212173421,33.888992645,560,1000294,NON-HIT SHOOTING INCIDENT,2010/04/02 21:49:59+00,2010,2843,800 S. MAYO STREET,COMPTON,CA,90221,OSS,OPERATION SAFE STREETS BUREAU,,1,,,,,33.888992645,-118.2121734205
-118.306999915,33.7900085850001,561,1000299,NON-HIT SHOOTING INCIDENT,2010/05/06 01:30:00+00,2010,1712,257TH AND WESTERN,LOS ANGELES,CA,90710,LMT,LOMITA STN,,1,,,,,33.7900085855,-118.3069999155
-118.119996914,33.877564255,562,1000300,NON-HIT SHOOTING INCIDENT,2010/05/07 09:20:00+00,2010,1334,10000 PARK STREET,BELLFLOWER,CA,90706,LKD,LAKEWOOD STN,,1,,,,,33.877564255,-118.119996914
-118.142001175,33.8602524460001,563,1000298,NON-HIT SHOOTING INCIDENT,2010/05/10 04:41:59+00,2010,1322,5800 LAKEWOOD BOULEVARD,LAKEWOOD,CA,90712,LKD,LAKEWOOD STN,,1,,,,,33.8602524464,-118.1420011755
-118.182520556,34.0160033550001,564,1000301,NON-HIT SHOOTING INCIDENT,2010/06/05 02:41:00+00,2010,0278,4200 E. UNION PACIFIC AVE.,EAST LOS ANGELES,CA,90023,ELA,EAST LA STN,,1,,,,,34.0160033554,-118.1825205559
-118.133958386,34.193092575,565,1000302,NON-HIT SHOOTING INCIDENT,2010/06/10 21:27:59+00,2010,0773,2800 SANTA ROSA AVENUE,ALTADENA,CA,91001,ALD,ALTADENA STN,,1,,,,,34.1930925751,-118.1339583858
-117.83300711,33.948244867,566,1000309,NON-HIT SHOOTING INCIDENT,2010/06/27 03:20:00+00,2010,5199,22400 PLATINO AVENUE,MISSION VIEJO,CA,92691,MCJ,MEN'S CENTRAL JAIL,,1,,,,,33.948244867,-117.8330071097
-118.265005925,33.892143827,567,1000311,NON-HIT SHOOTING INCIDENT,2010/07/27 18:56:59+00,2010,2199,15300 AVALON BOULEVARD,COMPTON,CA,90248,CEN,CENTURY STN,,1,,,,,33.8921438268,-118.2650059251
-118.277999355,33.9339136740001,568,1000324,NON-HIT SHOOTING INCIDENT,2010/07/27 21:24:00+00,2010,2199,11100 BROADWAY,LOS ANGELES,CA,90061,CEN,CENTURY STN,,1,,,,,33.9339136744,-118.2779993546
-118.566032107,34.377973684,569,1000316,NON-HIT SHOOTING INCIDENT,2010/08/20 22:30:00+00,2010,0623,25300 CHIQUELLA LANE,STEVENSON RANCH,CA,91381,PDC-SOUTH,PITCHESS SOUTH FACILITY,,1,,,,,34.3779736844,-118.5660321075
-118.259998559,33.956961671,570,1000312,NON-HIT SHOOTING INCIDENT,2010/08/25 20:39:59+00,2010,2199,800 E. 88TH STREET,LOS ANGELES,CA,90002,CEN,CENTURY STN,,1,,,,,33.956961671,-118.2599985589
-118.366990723,34.0900000820001,571,1000315,NON-HIT SHOOTING INCIDENT,2010/10/03 01:12:59+00,2010,0975,8200 SANTA MONICA BOULEVARD,WEST HOLLYWOOD,CA,90046,WHD,WEST HOLLYWOOD STN,,1,,,,,34.0900000817,-118.366990723
-118.217000289,33.985969572,572,1000320,NON-HIT SHOOTING INCIDENT,2010/10/19 23:34:00+00,2010,0250,2900 60TH PLACE,HUNTINGTON PARK,CA,90255,ELA,EAST LA STN,,1,,,,,33.9859695718,-118.217000289
-118.239015865,33.906997174,573,1000321,NON-HIT SHOOTING INCIDENT,2010/10/22 09:01:59+00,2010,2812,800 W. 136TH STREET,COMPTON,CA,90222,COM,COMPTON STN,,1,,,,,33.9069971739,-118.2390158648
-118.157004171,34.1959911590001,574,1000326,NON-HIT SHOOTING INCIDENT,2010/10/28 09:14:59+00,2010,0862,500 W. TERRACE STREET,ALTADENA,CA,91001,ALD,ALTADENA STN,,1,,,,,34.1959911594,-118.1570041714
-118.069766147,33.9072858500001,575,1000327,NON-HIT SHOOTING INCIDENT,2010/11/05 02:29:59+00,2010,0459,12300 SPROUL STREET,NORWALK,CA,90650,NWK,NORWALK REGIONAL STN,,1,,,,,33.9072858495,-118.0697661469
-118.224999911,33.8861304340001,576,1000329,NON-HIT SHOOTING INCIDENT,2010/11/11 17:35:00+00,2010,2836,300 CLAUDE STREET,COMPTON,CA,90220,OSS,OPERATION SAFE STREETS BUREAU,,1,,,,,33.8861304342,-118.2249999115
-118.210974045,33.9090816790001,577,1000330,NON-HIT SHOOTING INCIDENT,2010/11/17 09:10:00+00,2010,2823,1100 OAKS STREET,COMPTON,CA,90221,COM,COMPTON STN,,1,,,,,33.9090816786,-118.2109740447
-118.275217591,33.7960023970001,578,1000332,NON-HIT SHOOTING INCIDENT,2010/12/01 19:21:59+00,2010,1628,1700 WILMINGTON BLVD,WILMINGTON,CA,90744,OSS,OPERATION SAFE STREETS BUREAU,,1,,,,,33.7960023968,-118.2752175907
-117.6923201,34.1246878950001,579,1000343,NON-HIT SHOOTING INCIDENT,2011/03/01 12:49:59+00,2011,3499,CITRUS AVENUE AND VALLEY BLVD,FONTANA,CA,92335,MCB,MAJOR CRIMES BUREAU,,1,,,,,34.1246878953,-117.6923200996
-118.281819647,33.9260314570001,580,1000348,NON-HIT SHOOTING INCIDENT,2011/03/29 01:22:59+00,2011,2140,11800 S FIGUEROA STREET,LOS ANGELES,CA,90061,CEN,CENTURY STN,,1,,,,,33.9260314573,-118.2818196467
-118.388613214,34.0894978520001,581,1000350,NON-HIT SHOOTING INCIDENT,2011/04/11 23:19:59+00,2011,0978,1100 DOHENY DRIVE,WEST HOLLYWOOD,CA,90069,WHD,WEST HOLLYWOOD STN,,1,,,,,34.0894978525,-118.3886132139
-118.485060652,34.237000386,582,1000357,NON-HIT SHOOTING INCIDENT,2011/07/23 01:57:59+00,2011,6885,9200 WOODLEY AVENUE,LOS ANGELES,CA,91343,TSB,TRANSIT SERVICES BUREAU,,1,,,,,34.2370003856,-118.4850606522
-117.898048203,34.0070028850001,583,1000365,NON-HIT SHOOTING INCIDENT,2011/11/26 23:29:59+00,2011,1443,600 LE SEDA ROAD,LA PUENTE,CA,91744,IDT,INDUSTRY STN,,1,,,,,34.0070028853,-117.8980482033
-118.039031423,34.092139952,584,1000372,NON-HIT SHOOTING INCIDENT,2012/01/02 16:30:00+00,2012,0524,HALIFAX AVENUE  AND  LOWER AZUSA ROAD,EL MONTE,CA,91731,TEM,TEMPLE CITY STN,,1,,,,,34.092139952,-118.0390314233
-118.102049409,33.914153125,585,1000375,NON-HIT SHOOTING INCIDENT,2012/01/10 03:11:00+00,2012,0453,HOXIE AVENUE 105 FWY ENTRANCE,NORWALK,CA,90650,NWK,NORWALK REGIONAL STN,,1,,,,,33.9141531248,-118.1020494091
-118.230000079,33.901991133,586,1000377,NON-HIT SHOOTING INCIDENT,2012/01/25 17:35:00+00,2012,2814,400 WEST SPRUCE STREET,COMPTON,CA,90220,COM,COMPTON STN,,1,,,,,33.9019911328,-118.2300000787
-118.360232024,33.936999798,587,1000378,NON-HIT SHOOTING INCIDENT,2012/01/28 08:26:00+00,2012,0382,10800 DALEROSE AVENUE,LENNOX,CA,90304,SLA,SOUTH LOS ANGELES STATION,,1,,,,,33.9369997983,-118.3602320243
-118.224203322,33.900988704,588,1000380,NON-HIT SHOOTING INCIDENT,2012/02/03 19:09:59+00,2012,2822,100 EAST CEDAR STREET,COMPTON,CA,90220,COM,COMPTON STN,,1,,,,,33.900988704,-118.2242033224
-118.079951152,34.013990716,589,1000383,NON-HIT SHOOTING INCIDENT,2012/02/11 04:30:00+00,2012,1510,4100 MARIS AVENUE,PICO RIVERA,CA,90660,PRV,PICO RIVERA STN,,1,,,,,34.0139907158,-118.079951152
-118.243067328,33.960000366,590,1000397,NON-HIT SHOOTING INCIDENT,2012/03/16 08:48:59+00,2012,2174,8600 GRAHAM AVENUE,LOS ANGELES,CA,90001,COP,COPS BUREAU,,1,,,,,33.9600003659,-118.2430673283
-118.125174438,33.8709978000001,591,1000398,NON-HIT SHOOTING INCIDENT,2012/04/17 16:09:59+00,2012,1334,CEDAR STREET WEST OF BELLFLOWER BLVD,BELLFLOWER,CA,90706,LKD,LAKEWOOD STN,,1,,,,,33.8709978002,-118.1251744378
-118.272144613,33.785992784,592,1000403,NON-HIT SHOOTING INCIDENT,2012/05/25 04:50:00+00,2012,3199,1200 RONAN AVENUE,WILMINGTON,CA,90744,SEB,SPECIAL ENFORCEMENT BUR,,1,,,,,33.7859927844,-118.2721446135
-118.239920456,33.88500358,593,1000405,NON-HIT SHOOTING INCIDENT,2012/05/30 22:50:00+00,2012,2833,1100 SOUTH DWIGHT AVENUE,COMPTON,CA,90220,COM,COMPTON STN,,1,,,,,33.8850035799,-118.2399204557
-118.2893613,33.9450005480001,594,1000409,NON-HIT SHOOTING INCIDENT,2012/07/22 21:53:59+00,2012,0370,BARING CROSS STREET AND CENTURY BLVD,LOS ANGELES,CA,90047,SLA,SOUTH LOS ANGELES STATION,,1,,,,,33.945000548,-118.2893613003
-118.300395934,33.917003145,595,1000410,NON-HIT SHOOTING INCIDENT,2012/08/16 01:40:00+00,2012,0377,W. 127TH STREET AND NORMANDIE AVENUE,LOS ANGELES,CA,90047,SLA,SOUTH LOS ANGELES STATION,,1,,,,,33.9170031448,-118.3003959336
-118.237919402,33.9010044720001,596,1000416,NON-HIT SHOOTING INCIDENT,2012/08/31 23:32:59+00,2012,2811,800 WEST MAPLE STREET,COMPTON,CA,90220,COM,COMPTON STN,,1,,,,,33.9010044724,-118.2379194022
-118.035674892,34.040308855,597,1000415,NON-HIT SHOOTING INCIDENT,2012/09/02 08:55:00+00,2012,0562,1600 DURFEE AVENUE,SOUTH EL MONTE,CA,91733,TEM,TEMPLE CITY STN,,1,,,,,34.0403088546,-118.0356748925
-118.256000169,33.980022434,598,1000430,NON-HIT SHOOTING INCIDENT,2013/01/29 18:40:00+00,2013,2170,1100 EAST 65TH STREET,LOS ANGELES,CA,90002,PKB,PARKS BUREAU,,1,,,,,33.9800224342,-118.25600016920001
-118.158127653,34.1259929030001,599,1000433,NON-HIT SHOOTING INCIDENT,2013/03/14 12:10:00+00,2013,3199,1100 ORANGE GROVE BLVD,PASADENA,CA,91105,HOM, HOMICIDE BUREAU,,1,,,,,34.1259929034,-118.1581276525
-118.239038412,33.937000061,600,1000437,NON-HIT SHOOTING INCIDENT,2013/05/01 15:10:00+00,2013,2199,109TH STREET AND WILMINGTON AVENUE,LOS ANGELES,CA,90059,CEN,CENTURY STN,,1,,,,,33.9370000608,-118.2390384118
-118.25295785,34.0090007000001,601,1000492,NON-HIT SHOOTING INCIDENT,2013/08/15 17:44:00+00,2013,0399,4100 NAOMI AVENUE,LOS ANGELES,CA,90011,SLA,SOUTH LOS ANGELES STATION,,1,,,,,34.0090006999,-118.2529578495
-118.29599757,33.9211968490001,602,1000453,NON-HIT SHOOTING INCIDENT,2013/08/26 03:30:00+00,2013,0378,1200 123RD STREET,LOS ANGELES,CA,90044,SLA,SOUTH LOS ANGELES STATION,,1,,,,,33.9211968492,-118.29599757
-118.171000762,33.8890896350001,603,1000459,NON-HIT SHOOTING INCIDENT,2013/09/22 16:25:00+00,2013,1367,7300 ALONDRA BLVD,PARAMOUNT,CA,90723,LKD,LAKEWOOD STN,,1,,,,,33.8890896349,-118.1710007624
-118.106750602,33.971516966,604,1000470,NON-HIT SHOOTING INCIDENT,2013/11/01 08:09:00+00,2013,1516,8800 E SLAUSON AVENUE,PICO RIVERA,CA,90660,PRV,PICO RIVERA STN,,1,,,,,33.9715169658,-118.106750602
-118.311471041,34.1010020910001,605,1000472,NON-HIT SHOOTING INCIDENT,2013/12/04 07:34:59+00,2013,0973,1700 NORTH GRAMERCY PLACE,LOS ANGELES,CA,90028,MCB,MAJOR CRIMES BUREAU,,1,,,,,34.1010020912,-118.3114710406
-118.226000163,33.895980368,606,1000474,NON-HIT SHOOTING INCIDENT,2014/01/21 14:39:59+00,2014,2814,300 MARGNOLIA STREET,COMPTON,CA,90220,COM,COMPTON STN,,1,,,,,33.8959803675,-118.2260001627
-118.224999911,33.8861304340001,607,1000480,NON-HIT SHOOTING INCIDENT,2014/03/25 21:11:59+00,2014,2836,300 WEST REEVE STREET,COMPTON,CA,90220,COM,COMPTON STN,,1,,,,,33.8861304342,-118.2249999115
-118.139931574,34.0209865790001,608,1000481,NON-HIT SHOOTING INCIDENT,2014/04/12 21:49:59+00,2014,0287,6000 6TH ST AND SCHOOL AVE,LOS ANGELES,CA,90022,ELA,EAST LA STN,,1,,,,,34.0209865794,-118.1399315741
-118.277009259,33.842184151,609,1000491,NON-HIT SHOOTING INCIDENT,2014/07/10 03:08:00+00,2014,2851,JAMISON AVENUE AND TORRANCE BLVD,CARSON,CA,90745,COM,COMPTON STN,,1,,,,,33.8421841514,-118.2770092593
-118.064019229,33.9889033960001,610,1000509,NON-HIT SHOOTING INCIDENT,2014/12/23 18:16:00+00,2014,1575,10800 WHITTIER BLVD,WHITTIER,CA,90606,PRV,PICO RIVERA STN,,1,,,,,33.9889033961,-118.0640192289
-118.325378673,33.801001081,611,1000511,NON-HIT SHOOTING INCIDENT,2015/01/18 02:06:59+00,2015,1711,PENNSYLVANIA AVENUE AND 246TH PLACE,LOMITA,CA,90717,LMT,LOMITA STN,,1,,,,,33.8010010814,-118.3253786726
-118.508032087,34.370090696,612,1000503,NON-HIT SHOOTING INCIDENT,2015/02/02 08:45:59+00,2015,0664,OAKRIVER LANE AND  OAKHURST DRIVE,NEWHALL,CA,91321,SCV,SANTA CLARITA VALLEY STN,,1,,,,,34.3700906965,-118.5080320867
-118.240996587,33.8519282990001,613,1000513,NON-HIT SHOOTING INCIDENT,2015/02/05 17:29:00+00,2015,1616,1600 E. GLADWICK STREET,CARSON,CA,90746,CSN,CARSON STN,,1,,,,,33.8519282986,-118.2409965867
-118.136079193,34.179829758,614,1000514,NON-HIT SHOOTING INCIDENT,2015/02/12 00:23:00+00,2015,0774,2000 EL MOLINO AVENUE,ALTADENA,CA,91001,ALD,ALTADENA STN,,1,,,,,34.1798297584,-118.1360791934
-117.890996312,34.133102346,615,1000691,NON-HIT SHOOTING INCIDENT,2015/02/19 14:10:00+00,2015,8332,15700 FOOTHILL BOULEVARD,AZUSA,CA,91702,PKB,PARKS BUREAU,,1,,,,,34.1331023463,-117.8909963117
-118.290999084,33.9398895520001,616,1000519,NON-HIT SHOOTING INCIDENT,2015/03/20 12:43:59+00,2015,0375,106TH STREET AND VERMONT AVENUE,LOS ANGELES,CA,90044,SLA,SOUTH LOS ANGELES STATION,,1,,,,,33.9398895522,-118.2909990838
-118.245656069,33.9010168670001,617,1000529,NON-HIT SHOOTING INCIDENT,2015/06/27 22:20:00+00,2015,2811,800 TAJAUTA AVENUE,COMPTON,CA,90220,COM,COMPTON STN,,1,,,,,33.9010168674,-118.2456560689
-118.235997247,33.8918529800001,618,1000534,NON-HIT SHOOTING INCIDENT,2015/07/31 21:14:59+00,2015,2835,700 WEST LAUREL STREET,COMPTON,CA,90220,COM,COMPTON STN,,1,,,,,33.89185298,-118.2359972468
-118.11507447,33.9089997620001,619,1000650,NON-HIT SHOOTING INCIDENT,2015/09/24 14:45:00+00,2015,1331,10100 FOSTER ROAD,BELLFLOWER,CA,90706,OSS, OPERATION SAFE STREETS BUREAU,,1,,,,,33.9089997615,-118.1150744698
-118.081557002,34.0403406880001,620,1000655,NON-HIT SHOOTING INCIDENT,2015/11/24 13:40:00+00,2015,0535,1000 SAN GABRIEL BLVD.,ROSEMEAD,CA,91770,PRV,PICO RIVERA STN,,1,,,,,34.0403406878,-118.0815570018
-118.204056032,33.8879974540001,621,1000685,NON-HIT SHOOTING INCIDENT,2016/02/10 11:52:59+00,2016,2853,3600 EAST ELIZABETH STREET,COMPTON,CA,90221,OSS,OPERATION SAFE STREETS BUREAU,,1,,,,,33.8879974539,-118.2040560321
-118.141000114,33.8820207480001,622,1000804,NON-HIT SHOOTING INCIDENT,2016/06/23 22:49:00+00,2016,1334,16600 LISA AVENUE,BELLFLOWER,CA,90707,LKD,LAKEWOOD STN,,1,,,,,33.8820207478,-118.1410001143
-118.106001966,33.9259978110001,623,1000896,NON-HIT SHOOTING INCIDENT,2016/10/07 09:07:00+00,2016,0451,10600 FIRESTONE BLVD.,NORWALK,CA,90650,NWK,NORWALK REGIONAL STN,,1,,,,,33.9259978107,-118.1060019663
-118.183002447,33.8971376120001,624,1001929,NON-HIT SHOOTING INCIDENT,2016/12/01 00:00:00+00,2016,1363,6500  SAN LUIS STREET,PARAMOUNT,CA,90723,LKD,LAKEWOOD STN,,1,,,,,33.8971376119,-118.183002447
-118.232936387,33.895085669,625,1000976,NON-HIT SHOOTING INCIDENT,2016/12/27 14:15:00+00,2016,2822,500 WEST COMPTON BOULEVARD,COMPTON,CA,90220,COM,COMPTON STN,,1,,,,,33.8950856693,-118.2329363867
-118.157032714,34.025007015,626,1001015,NON-HIT SHOOTING INCIDENT,2017/01/21 16:31:59+00,2017,0286,600 S. WOODS AVENUE,EAST LOS ANGELES,CA,90022,ELA,EAST LA STN,,1,,,,,34.0250070148,-118.1570327143
-117.938999952,34.045000481,627,1001100,NON-HIT SHOOTING INCIDENT,2017/04/09 12:56:00+00,2017,1440,15700 MAPLEGROVE AVENUE,LA PUENTE,CA,91744,IND,INDUSTRY STN,,1,,,,,34.0450004807,-117.9389999517
-118.091872451,33.9905438370001,628,1001166,NON-HIT SHOOTING INCIDENT,2017/06/26 08:29:59+00,2017,1515,6000 ROSEMEAD BLVD,PICO RIVERA,CA,90660,PRV,PICO RIVERA STN,,1,,,,,33.9905438372,-118.0918724509
-118.181996702,33.932999243,629,1001181,NON-HIT SHOOTING INCIDENT,2017/07/22 02:10:59+00,2017,2115,10700 ATLANTIC AVENUE,LYNWOOD,CA,90262,CEN,CENTURY STN,,1,,,,,33.9329992432,-118.1819967017
-117.916023956,34.024077575,630,1001261,NON-HIT SHOOTING INCIDENT,2017/09/08 03:14:00+00,2017,1442,17300 EAST TEMPLE AVENUE,VALINDA,CA,91744,IND,INDUSTRY STN,,1,,,,,34.0240775751,-117.9160239556
-118.075999869,33.8781833670001,631,1001327,NON-HIT SHOOTING INCIDENT,2017/11/20 16:57:00+00,2017,1348,11900 168TH STREET,ARTESIA,CA,90701,NWK,NORWALK REGIONAL STN,,1,,,,,33.878183367,-118.0759998689
-118.265170182,33.938,632,1001341,NON-HIT SHOOTING INCIDENT,2017/12/06 02:13:59+00,2017,2199,109th Place / Avalon Boulevard,LOS ANGELES,CA,90061,CEN,CENTURY STN,,1,,,,,33.9380000001,-118.2651701817
-118.247005417,33.962999967,633,1001362,NON-HIT SHOOTING INCIDENT,2017/12/30 23:05:00+00,2017,2174,8000 COMPTON AVENUE,LOS ANGELES,CA,90001,CEN,CENTURY STN,,1,,,,,33.9629999669,-118.2470054172
-118.204512546,33.884102263,634,1001381,NON-HIT SHOOTING INCIDENT,2018/01/16 16:54:00+00,2018,2846,1100 LONG BEACH BOULEVARD,COMPTON,CA,90221,COM,COMPTON STN,,1,,,,,33.8841022634,-118.2045125463
-117.747995414,34.1031940770001,635,1001425,NON-HIT SHOOTING INCIDENT,2018/03/21 03:14:59+00,2018,,200 FANSHAW AVENUE,POMONA,CA,91705,MTL,METROLINK,,1,,,,,34.1031940771,-117.7479954143
-118.199059121,33.8879972490001,636,1001549,NON-HIT SHOOTING INCIDENT,2018/08/17 23:15:00+00,2018,2826,900 THORSON AVENUE,COMPTON,CA,90221,COM,COMPTON STN,,1,,,,,33.8879972486,-118.1990591209
-118.217000109,34.6850263170001,637,1001627,NON-HIT SHOOTING INCIDENT,2018/11/25 16:02:59+00,2018,1127,44100 48TH STREET WEST,LANCATER,CA,93536,LCS,LANCASTER STN,,1,,,,,34.6850263166,-118.2170001091
-118.205984089,33.906100392,638,1001666,NON-HIT SHOOTING INCIDENT,2019/05/12 00:00:00+00,2019,2825,1600  E. TUCKER STREET,COMPTON,CA,90221,COM,COMPTON STN,,1,,,,,33.9061003917,-118.205984089
-118.26910474,33.9130001560001,639,1001709,NON-HIT SHOOTING INCIDENT,2019/06/06 19:30:00+00,2019,2141,13100 SOUTH SAN PEDRO STREET,LOS ANGELES,CA,90061,CEN,CENTURY STN,,1,,,,,33.9130001562,-118.2691047399
-118.171847172,34.013,640,1001766,NON-HIT SHOOTING INCIDENT,2019/09/02 02:06:00+00,2019,0241,1400 SOUTH SYDNEY DRIVE,COMMERCE,CA,90040,ELA,EAST LA STN,,1,,,,,34.0129999995,-118.1718471723
-118.175938379,33.958993897,641,1001786,NON-HIT SHOOTING INCIDENT,2019/10/20 11:13:59+00,2019,0263,5100 SANTA ANA STREET,BELL GARDENS,CA,90201,ELA,EAST LA STN,,1,,,,,33.9589938965,-118.1759383786
-118.084003115,34.5742584380001,642,1001787,NON-HIT SHOOTING INCIDENT,2019/10/23 09:24:59+00,2019,2608,38000 JERI LANE,PALMDALE,CA,93550,PLM,PALMDALE STN,,1,,,,,34.5742584382,-118.0840031154
-118.385022768,34.130966072,643,1001788,NON-HIT SHOOTING INCIDENT,2019/10/24 06:59:59+00,2019,0999,11500 DONA TERESA DRIVE,STIUDIO CITY,CA,91604,WHD,WEST HOLLYWOOD STN,,1,,,,,34.1309660722,-118.3850227677
-118.226066039,33.902997783,644,1001966,NON-HIT SHOOTING INCIDENT,2020/08/19 04:34:59+00,2020,2822,1000 NORTH CULVER AVENUE,COMPTON,CA,90220,COM,COMPTON STN,,1,,,,,33.902997783,-118.2260660389
-118.15683867,33.999316664,645,1002012,NON-HIT SHOOTING INCIDENT,2020/09/24 17:35:00+00,2020,0244,5600 WASHINGTON BLVD.,COMMERCE,CA,90040,ELA,EAST LA STN,,1,,,,,33.9993166642,-118.1568386702
-118.13099798,34.69095048,646,1002018,NON-HIT SHOOTING INCIDENT,2020/10/17 00:00:00+00,2020,1132,100 WEST PILLSBURY STREET,LANCASTER,CA,93534,LCS,LANCASTER STN,,1,,,,,34.6909504795,-118.13099798
-118.081852368,33.9160013110001,647,1002029,NON-HIT SHOOTING INCIDENT,2020/10/28 22:53:00+00,2020,0454,12600 PIONEER BOULEVARD,NORWALK,CA,90650,NWK,NORWALK REGIONAL STN,,1,,,,,33.9160013112,-118.0818523677
